id,name,location,brand,developer,status,opening_year,area_wan_sqm,floors,province,city,city_level,climate_zone,created_at,updated_at,geocode_query,longitude,latitude,geocode_score,geocode_address,geocode_status,geocode_error,geocode_provider,geocode_repaired,image_status,image_path,image_error,imagery_provider,imagery_size_px,imagery_radius_m,original_image_path,project_image_path,image_exists,image_width,image_height,image_mean,image_std,vegetation_ratio,water_blue_ratio,dark_roof_ratio,edge_density,center_non_green_ratio,largest_rect_ratio,quality_flags,quality_status
7687,上海徐家汇中心ITC Maison,上海港汇恒隆广场，上海市上海市徐汇区虹桥路1号,,,未开业,2026,27.9,,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海港汇恒隆广场，上海市上海市徐汇区虹桥路1号,121.401219655476,31.19999365008,79.49,上海市长宁区虹桥街道虹桥路1号,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\7687_上海徐家汇中心ITC Maison.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\7687_上海徐家汇中心ITC Maison.jpg,C:\PV\datasets\shanghai_malls_satellite\images\7687_上海徐家汇中心ITC Maison.jpg,1,1024,1024,87.560,47.748,0.356244,0.001041,0.344444,0.197948,0.632582,0.998048,地理编码分数低,需复核
7688,漕河泾M+(北杨人工智能小镇),,,,未开业,2026,5.0,,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市漕河泾M+(北杨人工智能小镇),121.4286293,31.1662111,75.17,上海市徐汇区漕河泾,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\7688_漕河泾M+(北杨人工智能小镇).jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\7688_漕河泾M+(北杨人工智能小镇).jpg,C:\PV\datasets\shanghai_malls_satellite\images\7688_漕河泾M+(北杨人工智能小镇).jpg,1,1024,1024,98.544,52.154,0.260811,0.004227,0.353938,0.127167,0.652889,0.020137,地理编码分数低；原始地址不含上海,需复核
7689,西岸中环商业二期,,,,未开业,2026,2.7,,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市西岸中环商业二期,121.4692071,31.2322758,72.27,上海市上海市,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\7689_西岸中环商业二期.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\7689_西岸中环商业二期.jpg,C:\PV\datasets\shanghai_malls_satellite\images\7689_西岸中环商业二期.jpg,1,1024,1024,87.961,52.280,0.496878,0.000873,0.181891,0.183207,0.660912,0.998048,地理编码分数低；原始地址不含上海,需复核
7690,美罗滨江引力场,,,,未开业,2026,4.2,,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市美罗滨江引力场,121.4692071,31.2322758,72.17,上海市上海市,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\7690_美罗滨江引力场.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\7690_美罗滨江引力场.jpg,C:\PV\datasets\shanghai_malls_satellite\images\7690_美罗滨江引力场.jpg,1,1024,1024,87.961,52.280,0.496878,0.000873,0.181891,0.183207,0.660912,0.998048,地理编码分数低；原始地址不含上海,需复核
7691,新六百YOUNG,,,,未开业,2026,3.2,,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市新六百YOUNG,121.349465801623,31.156407670034,90.45,"Young, Qibao Town, Minhang District, Shanghai City",ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\7691_新六百YOUNG.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\7691_新六百YOUNG.jpg,C:\PV\datasets\shanghai_malls_satellite\images\7691_新六百YOUNG.jpg,1,1024,1024,89.949,48.583,0.228953,0.005993,0.420095,0.222120,0.825437,0.000000,原始地址不含上海；缺少大尺度矩形屋顶证据,需复核
7692,上海FFC滨江悦里,,,,未开业,2026,2.5,,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市上海FFC滨江悦里,121.45806,31.22222,75.73,上海上海市上海,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\7692_上海FFC滨江悦里.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\7692_上海FFC滨江悦里.jpg,C:\PV\datasets\shanghai_malls_satellite\images\7692_上海FFC滨江悦里.jpg,1,1024,1024,92.871,47.249,0.233335,0.002066,0.385810,0.142487,0.860086,0.998048,地理编码分数低；原始地址不含上海,需复核
7693,国华金融中心,,,,未开业,2026,2.7,,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市国华金融中心,121.12213,31.26129,81.29,上海上海市中心,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\7693_国华金融中心.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\7693_国华金融中心.jpg,C:\PV\datasets\shanghai_malls_satellite\images\7693_国华金融中心.jpg,1,1024,1024,112.761,54.825,0.236856,0.003392,0.171655,0.156715,0.395179,0.032312,原始地址不含上海,需复核
7694,上海中垠广场,,,,未开业,2026,3.1,,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市上海中垠广场,121.324107144603,31.289496099637,86.89,广场,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\7694_上海中垠广场.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\7694_上海中垠广场.jpg,C:\PV\datasets\shanghai_malls_satellite\images\7694_上海中垠广场.jpg,1,1024,1024,106.917,50.129,0.257722,0.018451,0.236505,0.227050,0.809769,0.998048,原始地址不含上海,需复核
7695,大宁时光里,大宁百货(宁康家园店)，上海市上海市静安区大宁路225号,,,未开业,2026,2.0,,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市大宁时光里,121.4692071,31.2322758,74.25,上海市上海市,ok,,arcgis_world_geocoding_repaired_shanghai_bbox,1,ok,C:\PV\datasets\shanghai_malls_satellite\images\7695_大宁时光里.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\7695_大宁时光里.jpg,C:\PV\datasets\shanghai_malls_satellite\images\7695_大宁时光里.jpg,1,1024,1024,87.961,52.280,0.496878,0.000873,0.181891,0.183207,0.660912,0.998048,地理编码分数低；坐标经过修复,需复核
7696,中兴傲舍,,,,未开业,2026,3.0,,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市中兴傲舍,121.53333,31.35,88.43,上海上海市中兴,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\7696_中兴傲舍.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\7696_中兴傲舍.jpg,C:\PV\datasets\shanghai_malls_satellite\images\7696_中兴傲舍.jpg,1,1024,1024,131.893,57.631,0.236754,0.004950,0.107635,0.200180,0.869112,0.998048,原始地址不含上海,需复核
7697,宝华新浪综合体永源路2期,,,,未开业,2026,4.3,,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市宝华新浪综合体永源路2期,121.434922679373,31.222240417532,78.97,上海市长宁区江苏路街道永源路,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\7697_宝华新浪综合体永源路2期.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\7697_宝华新浪综合体永源路2期.jpg,C:\PV\datasets\shanghai_malls_satellite\images\7697_宝华新浪综合体永源路2期.jpg,1,1024,1024,103.371,52.048,0.167784,0.005738,0.355898,0.168877,0.728218,0.000000,地理编码分数低；原始地址不含上海；缺少大尺度矩形屋顶证据,需复核
7698,张园东区(二期),,,,未开业,2026,6.0,,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市张园东区(二期),121.4692071,31.2322758,72.6,上海市上海市,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\7698_张园东区(二期).jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\7698_张园东区(二期).jpg,C:\PV\datasets\shanghai_malls_satellite\images\7698_张园东区(二期).jpg,1,1024,1024,87.961,52.280,0.496878,0.000873,0.181891,0.183207,0.660912,0.998048,地理编码分数低；原始地址不含上海,需复核
7699,京东MALL,,京东,,未开业,2026,3.0,,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市京东MALL,121.511216318707,31.233226856072,85.93,L+MALL,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\7699_京东MALL.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\7699_京东MALL.jpg,C:\PV\datasets\shanghai_malls_satellite\images\7699_京东MALL.jpg,1,1024,1024,100.060,63.570,0.159148,0.008658,0.419476,0.179912,0.928904,0.030869,原始地址不含上海,需复核
7701,佳通广场,,,,未开业,2026,5.0,,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市佳通广场,121.324107144603,31.289496099637,83.07,广场,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\7701_佳通广场.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\7701_佳通广场.jpg,C:\PV\datasets\shanghai_malls_satellite\images\7701_佳通广场.jpg,1,1024,1024,106.917,50.129,0.257722,0.018451,0.236505,0.227050,0.809769,0.998048,原始地址不含上海,需复核
7702,Nova Park诺瓦城,,,,未开业,2026,6.0,,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市Nova Park诺瓦城,121.45806,31.22222,72.09,上海上海市上海市,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\7702_Nova Park诺瓦城.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\7702_Nova Park诺瓦城.jpg,C:\PV\datasets\shanghai_malls_satellite\images\7702_Nova Park诺瓦城.jpg,1,1024,1024,92.871,47.249,0.233335,0.002066,0.385810,0.142487,0.860086,0.998048,地理编码分数低；原始地址不含上海,需复核
7703,九星超级生活城,,,,未开业,2026,100.0,,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市九星超级生活城,121.4692071,31.2322758,72.12,上海市上海市,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\7703_九星超级生活城.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\7703_九星超级生活城.jpg,C:\PV\datasets\shanghai_malls_satellite\images\7703_九星超级生活城.jpg,1,1024,1024,87.961,52.280,0.496878,0.000873,0.181891,0.183207,0.660912,0.998048,地理编码分数低；原始地址不含上海,需复核
7704,浦江梦时代,,,,未开业,2026,5.3,,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市浦江梦时代,121.4684293,31.1086227,84.09,上海市闵行区浦江,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\7704_浦江梦时代.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\7704_浦江梦时代.jpg,C:\PV\datasets\shanghai_malls_satellite\images\7704_浦江梦时代.jpg,1,1024,1024,115.160,49.553,0.246293,0.002547,0.192234,0.118348,0.459317,0.816240,原始地址不含上海,需复核
7705,浦锦大橘邻里中心,,,,未开业,2026,2.5,,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市浦锦大橘邻里中心,121.342578913563,31.355711059999,78.45,邻里中心,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\7705_浦锦大橘邻里中心.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\7705_浦锦大橘邻里中心.jpg,C:\PV\datasets\shanghai_malls_satellite\images\7705_浦锦大橘邻里中心.jpg,1,1024,1024,92.298,52.039,0.415247,0.016364,0.211028,0.210243,0.623657,0.998048,地理编码分数低；原始地址不含上海,需复核
7707,嘉寰广场,,,,未开业,2026,5.2,,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市嘉寰广场,121.324107144603,31.289496099637,83,广场,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\7707_嘉寰广场.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\7707_嘉寰广场.jpg,C:\PV\datasets\shanghai_malls_satellite\images\7707_嘉寰广场.jpg,1,1024,1024,106.917,50.129,0.257722,0.018451,0.236505,0.227050,0.809769,0.998048,原始地址不含上海,需复核
7708,TODTOWN MALL天荟广场,TODTOWN天荟，上海市上海市闵行区莘朱路288弄,,,未开业,2026,14.0,,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市TODTOWN MALL天荟广场,121.4692071,31.2322758,72.05,上海市上海市,ok,,arcgis_world_geocoding_repaired_shanghai_bbox,1,ok,C:\PV\datasets\shanghai_malls_satellite\images\7708_TODTOWN MALL天荟广场.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\7708_TODTOWN MALL天荟广场.jpg,C:\PV\datasets\shanghai_malls_satellite\images\7708_TODTOWN MALL天荟广场.jpg,1,1024,1024,87.961,52.280,0.496878,0.000873,0.181891,0.183207,0.660912,0.998048,地理编码分数低；坐标经过修复,需复核
7709,上海日月光二期,,,,未开业,2026,4.7,,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市上海日月光二期,121.419860943086,31.20052301498,86,上海市长宁区新华路街道2,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\7709_上海日月光二期.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\7709_上海日月光二期.jpg,C:\PV\datasets\shanghai_malls_satellite\images\7709_上海日月光二期.jpg,1,1024,1024,105.932,51.430,0.123093,0.002481,0.404267,0.145272,0.998846,0.047728,原始地址不含上海,需复核
7710,幸汇城隍,,,,未开业,2026,3.6,,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市幸汇城隍,121.45806,31.22222,76.3,上海上海市上海市,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\7710_幸汇城隍.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\7710_幸汇城隍.jpg,C:\PV\datasets\shanghai_malls_satellite\images\7710_幸汇城隍.jpg,1,1024,1024,92.871,47.249,0.233335,0.002066,0.385810,0.142487,0.860086,0.998048,地理编码分数低；原始地址不含上海,需复核
7711,新丸中心,,,,未开业,2026,11.8,,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市新丸中心,121.12213,31.26129,87.61,上海上海市中心,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\7711_新丸中心.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\7711_新丸中心.jpg,C:\PV\datasets\shanghai_malls_satellite\images\7711_新丸中心.jpg,1,1024,1024,112.761,54.825,0.236856,0.003392,0.171655,0.156715,0.395179,0.032312,原始地址不含上海,需复核
7712,龙凤：PRSCO,,,,未开业,2026,3.8,,上海市,上海市,1,夏热冬冷A区,2026-06-11 05:49:09,2026-06-11 05:49:09,上海市龙凤：PRSCO,121.45806,31.22222,72.75,上海上海市上海市,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\7712_龙凤：PRSCO.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\7712_龙凤：PRSCO.jpg,C:\PV\datasets\shanghai_malls_satellite\images\7712_龙凤：PRSCO.jpg,1,1024,1024,92.871,47.249,0.233335,0.002066,0.385810,0.142487,0.860086,0.998048,地理编码分数低；原始地址不含上海,需复核
7713,大宁协信里,,协信,协信商置、金茂,未开业,2026,2.0,,上海市,上海市,1,,2026-06-11 06:30:40,2026-06-11 06:30:40,上海市大宁协信里,121.45806,31.22222,74.13,上海上海市上海市,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\7713_大宁协信里.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\7713_大宁协信里.jpg,C:\PV\datasets\shanghai_malls_satellite\images\7713_大宁协信里.jpg,1,1024,1024,92.871,47.249,0.233335,0.002066,0.385810,0.142487,0.860086,0.998048,地理编码分数低；原始地址不含上海,需复核
7714,浦江欢乐时光,,,上海益海置业有限公司,未开业,2026,5.5,,上海市,上海市,1,,2026-06-11 06:30:40,2026-06-11 06:30:40,上海市浦江欢乐时光,121.49581,31.09357,82,上海上海市浦江,ok,,arcgis_world_geocoding,0,ok,C:\PV\datasets\shanghai_malls_satellite\images\7714_浦江欢乐时光.jpg,,esri_world_imagery_export,1024,200.0,C:\Users\Admin\Documents\光伏覆盖率 2\satellite_experiment\full_shanghai_dataset\images\7714_浦江欢乐时光.jpg,C:\PV\datasets\shanghai_malls_satellite\images\7714_浦江欢乐时光.jpg,1,1024,1024,129.658,47.129,0.172664,0.003548,0.087069,0.098912,0.873363,0.802623,原始地址不含上海,需复核
