mall_id,name,province,city,confidence_level,identity_status,selected_poi_name,selected_address,selected_poi_type,selected_lon_wgs84,selected_lat_wgs84,official_coord_evidence,identity_reasons,suspicious_reason
6138,杭州莱蒙商业中心,浙江省,杭州市,C,manual_review,莱蒙商业中心,浙江省杭州市临平区藕花洲大街303号,购物:综合商场:购物中心,120.29385966,30.41729449,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
6142,上海奉贤美谷美购广场,上海市,上海市,C,manual_review,美谷美购广场,上海市奉贤区南桥新城望园南路与年丰路路口,购物:综合商场:购物中心,121.47969684,30.93181794,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
6148,绍兴首越·和天地商业中心,浙江省,绍兴市,C,manual_review,和天地商业中心,浙江省绍兴市柯桥区华舍街道育才路群贤府御园旁,购物:综合商场:购物中心,120.49272967,30.11032287,multi_provider_agree,name_match_weak|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
6149,徐州金鹰购物中心B座（彭城广场）,江苏省,徐州市,C,manual_review,金鹰国际购物中心B座,彭城北路与河清路交叉口东北60米,购物服务;商场;购物中心,117.18240077,34.2680088,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
6156,苏州繁华邻里,江苏省,苏州市,C,manual_review,繁花邻里,江苏省苏州市相城区元和街道阳澄湖中路地铁站,购物:综合商场,120.62338798,31.36801683,multi_provider_agree,name_match_weak|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
6160,杭州星光城,浙江省,杭州市,C,manual_review,星光城W500,浙江省杭州市西湖区文三路500号,购物:综合商场,120.11566983,30.27967487,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
6163,杭州嘉凯城（塘栖）城市客厅,浙江省,杭州市,C,manual_review,嘉凯城城市客厅,市场路与桐千路交叉口南100米,购物服务;商场;普通商场,119.61413765,29.84382282,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
6166,苏州斜塘邻里中心,江苏省,苏州市,C,manual_review,独墅湖邻里中心,江苏省苏州市虎丘区启月街198号,购物:综合商场:购物中心,120.71959544,31.25428014,multi_provider_agree,name_match_weak|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
6170,杭州桐庐利时广场,浙江省,杭州市,C,manual_review,桐庐利时广场,迎春南路666号,购物服务;商场;购物中心,119.68083712,29.80193528,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
6171,扬州金鑫缤格汇广场,江苏省,扬州市,C,manual_review,贝扬建筑&严工私宅设计,江阳中路金鑫缤格汇三楼,公司企业;公司;广告装饰,119.4043948,32.37125467,weak_or_disputed,name_match_medium|weak_or_disputed|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
6178,苏州中翔广场时尚mall,江苏省,苏州市,C,manual_review,中翔·时尚广场,嘉元路1060号,购物服务;商场;购物中心,120.61705107,31.37272309,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
6180,无锡星叶生活广场,江苏省,无锡市,C,manual_review,星叶生活广场,东亭路,购物服务;商场;购物中心,120.35843649,31.62017848,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
6182,无锡江阴魔方时代广场,江苏省,无锡市,C,manual_review,魔方时代广场,澄江街道澄江中路99号,购物服务;商场;普通商场,120.2927015,31.92676723,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
6189,嘉兴乐活秀MALL,浙江省,嘉兴市,C,manual_review,乐活广场,浙江省嘉兴市海宁市海宁大道与江南大道交叉口东南角,购物:综合商场:购物中心,120.67197741,30.49439971,multi_provider_agree,name_match_weak|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
6192,淮安花漾城一期,江苏省,淮安市,C,manual_review,华为授权体验店(花漾城),江苏省淮安市清江浦区华信MALL一楼,购物:数码家电,119.01988515,33.60108203,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
6193,温州奥玛尔国际购物中心,浙江省,温州市,C,manual_review,海滨奥玛尔国际购物中心东南,浙江省温州市龙湾区永强路与海宁路交叉口正西方向240米左右,购物:其它购物,120.83019183,27.91928705,weak_or_disputed,name_match_medium|weak_or_disputed|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
6214,上海丰尚国际生活中心,上海市,上海市,C,manual_review,丰尚国际广场,华漕镇运乐路569弄,购物服务;商场;购物中心,121.27739923,31.20504145,multi_provider_agree,name_match_weak|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
6228,绍兴万安·煦途广场,浙江省,绍兴市,C,manual_review,万安·煦途城市生活广场,店口镇万安北路,购物服务;商场;普通商场,120.34339281,29.93858116,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
6233,宁波1872招商花园坊,浙江省,宁波市,C,manual_review,1872·花园坊,湾头路460号,购物服务;商场;购物中心,121.54947013,29.90611236,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
6246,苏州独墅湖邻里中心,江苏省,苏州市,C,manual_review,独墅湖邻里中心,江苏省苏州市虎丘区启月街198号,购物:综合商场:购物中心,120.71959544,31.25428014,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
6253,上海张江绿地缤纷广场,上海市,上海市,C,manual_review,特斯拉汽车充电站(上海市张江绿地缤纷广场),中科路800号地面停车场入口处,汽车服务;充电站;充电站,121.60498171,31.18586524,single_provider_strong,name_match_strong|single_provider_strong|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
6255,南京金轮新天地,江苏省,南京市,C,manual_review,金轮新天地,江苏省南京市鼓楼区汉中路8号,购物:综合商场:购物中心,118.77501255,32.04481206,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
6305,台州台运靖江中心,浙江省,台州市,C,manual_review,台运靖江中心,靖江社区柏叶西路123号,商务住宅;楼宇;商务写字楼|购物服务;购物相关场所;购物相关场所,121.1383016,28.85337215,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
6306,上海虹桥现所·创邑MIX,上海市,上海市,C,manual_review,现所·创邑MIX,天山路1111号(娄山关路地铁站2号口步行60米),购物服务;商场;商场,121.40140971,31.21239481,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
6314,上海三迪新天地,上海市,上海市,C,manual_review,上海三迪欣天地,上海市松江区郭家娄街,购物:综合商场:购物中心,121.24800139,31.05979628,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
6330,无锡刘潭凤凰荟F+,江苏省,无锡市,C,manual_review,百酒荟商贸,江苏省无锡市锡山区锡沪路华仁凤凰郡,购物:烟酒专卖,120.41734803,31.59512211,weak_or_disputed,name_match_weak|weak_or_disputed|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
6341,徐州南郊彩云里,江苏省,徐州市,C,manual_review,南郊·彩云里,江苏省徐州市云龙区和平路南(师大云龙校区地铁站2号口步行290米),购物:综合商场,117.18992759,34.25117955,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
6356,温州美美时尚广场,浙江省,温州市,C,manual_review,美美时尚广场,浙江省温州市鹿城区鹿城路42号,购物:综合商场:购物中心,120.64095324,28.01366448,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
6365,上海前滩L+PLAZA陆家嘴广场,上海市,上海市,C,manual_review,前滩L+PLAZA,东育路345号,购物服务;商场;商场,121.47778909,31.15818794,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
6372,上海缤谷文化休闲广场一期,上海市,上海市,C,manual_review,喜茶(上海缤谷广场店),天山路341号缤谷文化休闲广场一期第2幢第107单元,餐饮服务;冷饮店;冷饮店,121.38212984,31.21636281,single_provider_strong,name_match_strong|single_provider_strong|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review; second_review=B/C/D needs map-picked A center
6380,南京创维乐活城,江苏省,南京市,C,manual_review,创维·乐活城,团山西路26号,购物服务;商场;商场,119.01051141,31.68892113,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
6382,杭州万科杭行荟Mo-Mall,浙江省,杭州市,C,manual_review,杭行荟Mo-Mall,浙江省杭州市余杭区祥运路与上祥路交叉口西南角,购物:综合商场,120.11292766,30.34014716,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
6385,扬州海印又一城,江苏省,扬州市,C,manual_review,海印又一城营销中心,新都路海印又一城,公司企业;公司;公司,119.59164742,32.38895172,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
6387,南京大厂永利商场,江苏省,南京市,C,manual_review,大厂永利商场,江苏省南京市六合区葛关路298号,购物:综合商场:购物中心,118.75779327,32.23293776,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
6397,杭州苕溪时代生活广场,浙江省,杭州市,C,manual_review,苕溪·时代生活广场,苕溪北街1166号,购物服务;商场;普通商场,119.68747022,30.23655561,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
6399,苏州苏悦广场,江苏省,苏州市,C,manual_review,苏悦汇商业广场 吴中区,江苏省苏州市吴中区兴昂路101号,购物:综合商场,120.6129576,31.22245611,weak_or_disputed,name_match_medium|weak_or_disputed|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
6408,台州星悦·西城广场,浙江省,台州市,C,manual_review,星悦·西城广场,西区大道103号,购物服务;商场;普通商场,121.35582879,29.11563389,multi_provider_agree,name_match_medium|multi_provider_agree|not_available,review_required=1; confidence_level=C; review_status=needs_manual_review
